Perturbation	Synergies	Non-synergies
[BCL2i]-[SMAD1i]	0	427
[BCL2i]-[SMAD5i]	0	427
[BCL2i]-[BMPR2i]	0	427
[BCL2i]-[ACVR1i]	0	427
[BCL2i]-[SRCi]	1	426
[BCL2i]-[SMAD3i]	0	427
[BCL2i]-[SHC1i]	1	394
[BCL2i]-[SMAD6i]	0	423
[BCL2i]-[TRAF6i]	0	397
[BCL2i]-[SMAD7i]	0	420
[BCL2i]-[SMURF1i]	0	407
[BCL2i]-[SMURF2i]	0	427
[BCL2i]-[SMAD2i]	0	377
[BCL2i]-[TGFBR2i]	0	427
[BCL2i]-[TGFBR1i]	0	427
[BCL2i]-[DVL_fi]	0	427
[BCL2i]-[DAAM1i]	0	427
[BCL2i]-[PARD6Ai]	0	427
[BCL2i]-[AP1_ci]	2	405
[BCL2i]-[MYCi]	140	230
[BCL2i]-[JUNi]	0	427
[BCL2i]-[ATF2i]	0	427
[BCL2i]-[FOSi]	0	427
[BCL2i]-[SRFi]	0	427
[BCL2i]-[PTENi]	0	427
[BCL2i]-[CFL_fi]	0	427
[BCL2i]-[LIMK1i]	0	427
[BCL2i]-[LIMK2i]	0	427
[BCL2i]-[CDC42i]	0	427
[BCL2i]-[ARHGAP24i]	0	427
[BCL2i]-[RAC_fi]	2	306
[BCL2i]-[TIAM1i]	0	427
[BCL2i]-[RHOAi]	0	427
[BCL2i]-[RND3i]	0	427
[BCL2i]-[CASP3i]	0	427
[BCL2i]-[JNK_fi]	0	239
[BCL2i]-[MAP2K7i]	0	425
[BCL2i]-[MAPK8IP3i]	0	425
[BCL2i]-[ROCK1i]	0	427
[BCL2i]-[Prosurvivali]	0	427
[BCL2i]-[Antisurvivali]	0	427
[AKT1S1i]-[TSC_fi]	0	450
[AKT1S1i]-[FOXO_fi]	0	450
[AKT1S1i]-[PTEN_gi]	0	450
[AKT1S1i]-[CASP8i]	0	450
[AKT1S1i]-[IRS1i]	0	450
[AKT1S1i]-[CHUKi]	1	348
[AKT1S1i]-[GAB_fi]	0	415
[AKT1S1i]-[PTPN11i]	0	390
[AKT1S1i]-[GRAP2i]	0	450
[AKT1S1i]-[MAP3K11i]	0	450
[AKT1S1i]-[MAP3K4i]	0	450
[AKT1S1i]-[MAP2K4i]	0	348
[AKT1S1i]-[DUSP1i]	0	428
[AKT1S1i]-[MAP3K5i]	0	450
[AKT1S1i]-[MAP2K3i]	0	450
[AKT1S1i]-[DUSP6i]	0	352
[AKT1S1i]-[RAF_fi]	0	300
[AKT1S1i]-[KRASi]	0	311
[AKT1S1i]-[RTPK_fi]	0	419
[AKT1S1i]-[SOS1i]	0	426
[AKT1S1i]-[GRB2i]	0	415
[AKT1S1i]-[PLCG1i]	0	450
[AKT1S1i]-[PTPN6i]	0	450
[AKT1S1i]-[SYKi]	0	450
[AKT1S1i]-[CASP9i]	0	450
[AKT1S1i]-[PDPK1i]	10	438
[AKT1S1i]-[ILKi]	1	449
[AKT1S1i]-[PAK1i]	1	449
[AKT1S1i]-[MEK_fi]	0	258
[AKT1S1i]-[SOCS1_gi]	0	443
[AKT1S1i]-[mTORC1_ci]	0	309
[AKT1S1i]-[PRKCDi]	0	437
[AKT1S1i]-[PLK1i]	0	428
[AKT1S1i]-[MAPKAPK2i]	0	448
[AKT1S1i]-[IRAK1i]	0	435
[AKT1S1i]-[ISGF3_ci]	0	450
[AKT1S1i]-[SOCS1i]	0	443
[AKT1S1i]-[STAT3i]	0	450
[AKT1S1i]-[STAT1i]	0	443
[AKT1S1i]-[STAT2i]	0	450
[AKT1S1i]-[JAK_fi]	0	450
[AKT1S1i]-[AXIN1i]	0	405
[AKT1S1i]-[MDM2i]	1	403
[AKT1S1i]-[CK1_fi]	0	450
[AKT1S1i]-[ITCHi]	0	250
[AKT1S1i]-[TP53i]	0	450
[AKT1S1i]-[NFKB_fi]	0	450
[AKT1S1i]-[IKBKBi]	0	396
[AKT1S1i]-[REL_fi]	0	450
[AKT1S1i]-[PIAS1i]	0	448
[AKT1S1i]-[AKT_fi]	0	373
[AKT1S1i]-[MAPK14i]	0	434
[AKT1S1i]-[CBPp300_ci]	1	409
[AKT1S1i]-[SKIi]	0	450
[AKT1S1i]-[PPM1Ai]	0	450
[AKT1S1i]-[ERK_fi]	0	261
[AKT1S1i]-[GSK3_fi]	0	450
[AKT1S1i]-[PPP1CAi]	0	450
[AKT1S1i]-[TAB_fi]	0	396
[AKT1S1i]-[MAP3K7i]	0	396
[AKT1S1i]-[SMAD4i]	0	450
[AKT1S1i]-[SMAD1i]	0	450
[AKT1S1i]-[SMAD5i]	0	450
[AKT1S1i]-[BMPR2i]	0	450
[AKT1S1i]-[ACVR1i]	0	450
[AKT1S1i]-[SRCi]	1	449
[AKT1S1i]-[SMAD3i]	0	450
[AKT1S1i]-[SHC1i]	0	415
[AKT1S1i]-[SMAD6i]	0	446
[AKT1S1i]-[TRAF6i]	0	424
[AKT1S1i]-[SMAD7i]	0	448
[AKT1S1i]-[SMURF1i]	0	429
[AKT1S1i]-[SMURF2i]	0	450
[AKT1S1i]-[SMAD2i]	0	397
[AKT1S1i]-[TGFBR2i]	0	450
[AKT1S1i]-[TGFBR1i]	0	450
[AKT1S1i]-[DVL_fi]	0	450
[AKT1S1i]-[DAAM1i]	0	450
[AKT1S1i]-[PARD6Ai]	0	450
[AKT1S1i]-[AP1_ci]	0	436
[AKT1S1i]-[MYCi]	0	392
[AKT1S1i]-[JUNi]	0	450
[AKT1S1i]-[ATF2i]	0	450
[AKT1S1i]-[FOSi]	0	450
[AKT1S1i]-[SRFi]	0	450
[AKT1S1i]-[PTENi]	0	450
[AKT1S1i]-[CFL_fi]	0	450
[AKT1S1i]-[LIMK1i]	0	450
[AKT1S1i]-[LIMK2i]	0	450
[AKT1S1i]-[CDC42i]	1	449
[AKT1S1i]-[ARHGAP24i]	0	450
[AKT1S1i]-[RAC_fi]	0	316
[AKT1S1i]-[TIAM1i]	0	450
[AKT1S1i]-[RHOAi]	0	450
[AKT1S1i]-[RND3i]	0	450
[AKT1S1i]-[CASP3i]	0	450
[AKT1S1i]-[JNK_fi]	0	250
[AKT1S1i]-[MAP2K7i]	0	450
[AKT1S1i]-[MAPK8IP3i]	0	450
[AKT1S1i]-[ROCK1i]	0	450
[AKT1S1i]-[Prosurvivali]	0	450
[AKT1S1i]-[Antisurvivali]	0	450
[TSC_fi]-[FOXO_fi]	0	450
[TSC_fi]-[PTEN_gi]	0	450
[TSC_fi]-[CASP8i]	0	450
[TSC_fi]-[IRS1i]	0	450
[TSC_fi]-[CHUKi]	0	349
[TSC_fi]-[GAB_fi]	0	415
[TSC_fi]-[PTPN11i]	0	390
[TSC_fi]-[GRAP2i]	0	450
[TSC_fi]-[MAP3K11i]	0	450
[TSC_fi]-[MAP3K4i]	0	450
[TSC_fi]-[MAP2K4i]	0	348
[TSC_fi]-[DUSP1i]	0	428
[TSC_fi]-[MAP3K5i]	0	450
[TSC_fi]-[MAP2K3i]	0	450
[TSC_fi]-[DUSP6i]	0	352
[TSC_fi]-[RAF_fi]	0	300
[TSC_fi]-[KRASi]	0	311
[TSC_fi]-[RTPK_fi]	0	419
[TSC_fi]-[SOS1i]	0	426
[TSC_fi]-[GRB2i]	0	415
[TSC_fi]-[PLCG1i]	0	450
[TSC_fi]-[PTPN6i]	0	450
[TSC_fi]-[SYKi]	0	450
[TSC_fi]-[CASP9i]	0	450
[TSC_fi]-[PDPK1i]	0	448
[TSC_fi]-[ILKi]	0	450
[TSC_fi]-[PAK1i]	0	450
[TSC_fi]-[MEK_fi]	0	258
[TSC_fi]-[SOCS1_gi]	0	443
[TSC_fi]-[mTORC1_ci]	0	309
[TSC_fi]-[PRKCDi]	0	437
[TSC_fi]-[PLK1i]	0	428
[TSC_fi]-[MAPKAPK2i]	0	448
[TSC_fi]-[IRAK1i]	0	435
[TSC_fi]-[ISGF3_ci]	0	450
[TSC_fi]-[SOCS1i]	0	443
[TSC_fi]-[STAT3i]	0	450
[TSC_fi]-[STAT1i]	0	443
[TSC_fi]-[STAT2i]	0	450
[TSC_fi]-[JAK_fi]	0	450
[TSC_fi]-[AXIN1i]	0	405
[TSC_fi]-[MDM2i]	0	404
[TSC_fi]-[CK1_fi]	0	450
[TSC_fi]-[ITCHi]	0	250
[TSC_fi]-[TP53i]	0	450
[TSC_fi]-[NFKB_fi]	0	450
[TSC_fi]-[IKBKBi]	0	396
[TSC_fi]-[REL_fi]	0	450
[TSC_fi]-[PIAS1i]	0	448
[TSC_fi]-[AKT_fi]	0	373
[TSC_fi]-[MAPK14i]	0	434
[TSC_fi]-[CBPp300_ci]	0	410
[TSC_fi]-[SKIi]	0	450
[TSC_fi]-[PPM1Ai]	0	450
[TSC_fi]-[ERK_fi]	0	261
[TSC_fi]-[GSK3_fi]	0	450
[TSC_fi]-[PPP1CAi]	0	450
[TSC_fi]-[TAB_fi]	0	396
[TSC_fi]-[MAP3K7i]	0	396
[TSC_fi]-[SMAD4i]	0	450
[TSC_fi]-[SMAD1i]	0	450
[TSC_fi]-[SMAD5i]	0	450
[TSC_fi]-[BMPR2i]	0	450
[TSC_fi]-[ACVR1i]	0	450
[TSC_fi]-[SRCi]	0	450
[TSC_fi]-[SMAD3i]	0	450
[TSC_fi]-[SHC1i]	0	415
[TSC_fi]-[SMAD6i]	0	446
[TSC_fi]-[TRAF6i]	0	424
[TSC_fi]-[SMAD7i]	0	448
[TSC_fi]-[SMURF1i]	0	429
[TSC_fi]-[SMURF2i]	0	450
[TSC_fi]-[SMAD2i]	0	397
[TSC_fi]-[TGFBR2i]	0	450
[TSC_fi]-[TGFBR1i]	0	450
[TSC_fi]-[DVL_fi]	0	450
[TSC_fi]-[DAAM1i]	0	450
[TSC_fi]-[PARD6Ai]	0	450
[TSC_fi]-[AP1_ci]	0	436
[TSC_fi]-[MYCi]	0	392
[TSC_fi]-[JUNi]	0	450
[TSC_fi]-[ATF2i]	0	450
[TSC_fi]-[FOSi]	0	450
[TSC_fi]-[SRFi]	0	450
[TSC_fi]-[PTENi]	0	450
[TSC_fi]-[CFL_fi]	0	450
[TSC_fi]-[LIMK1i]	0	450
[TSC_fi]-[LIMK2i]	0	450
[TSC_fi]-[CDC42i]	0	450
[TSC_fi]-[ARHGAP24i]	0	450
[TSC_fi]-[RAC_fi]	0	316
[TSC_fi]-[TIAM1i]	0	450
[TSC_fi]-[RHOAi]	0	450
[TSC_fi]-[RND3i]	0	450
[TSC_fi]-[CASP3i]	0	450
[TSC_fi]-[JNK_fi]	0	250
[TSC_fi]-[MAP2K7i]	0	450
[TSC_fi]-[MAPK8IP3i]	0	450
[TSC_fi]-[ROCK1i]	0	450
[TSC_fi]-[Prosurvivali]	0	450
[TSC_fi]-[Antisurvivali]	0	450
[FOXO_fi]-[PTEN_gi]	0	450
[FOXO_fi]-[CASP8i]	0	450
[FOXO_fi]-[IRS1i]	0	450
[FOXO_fi]-[CHUKi]	19	330
[FOXO_fi]-[GAB_fi]	0	415
[FOXO_fi]-[PTPN11i]	0	390
[FOXO_fi]-[GRAP2i]	0	450
[FOXO_fi]-[MAP3K11i]	0	450
[FOXO_fi]-[MAP3K4i]	0	450
[FOXO_fi]-[MAP2K4i]	0	348
[FOXO_fi]-[DUSP1i]	0	428
[FOXO_fi]-[MAP3K5i]	0	450
[FOXO_fi]-[MAP2K3i]	0	450
[FOXO_fi]-[DUSP6i]	0	352
[FOXO_fi]-[RAF_fi]	0	300
[FOXO_fi]-[KRASi]	0	311
[FOXO_fi]-[RTPK_fi]	0	419
[FOXO_fi]-[SOS1i]	0	426
[FOXO_fi]-[GRB2i]	0	415
[FOXO_fi]-[PLCG1i]	2	448
[FOXO_fi]-[PTPN6i]	0	450
[FOXO_fi]-[SYKi]	2	448
[FOXO_fi]-[CASP9i]	0	450
[FOXO_fi]-[PDPK1i]	0	448
[FOXO_fi]-[ILKi]	0	450
[FOXO_fi]-[PAK1i]	0	450
[FOXO_fi]-[MEK_fi]	0	258
[FOXO_fi]-[SOCS1_gi]	0	443
[FOXO_fi]-[mTORC1_ci]	0	309
[FOXO_fi]-[PRKCDi]	0	437
[FOXO_fi]-[PLK1i]	0	428
[FOXO_fi]-[MAPKAPK2i]	0	448
[FOXO_fi]-[IRAK1i]	0	435
[FOXO_fi]-[ISGF3_ci]	0	450
[FOXO_fi]-[SOCS1i]	0	443
[FOXO_fi]-[STAT3i]	0	450
[FOXO_fi]-[STAT1i]	0	443
[FOXO_fi]-[STAT2i]	0	450
[FOXO_fi]-[JAK_fi]	0	450
[FOXO_fi]-[AXIN1i]	0	405
[FOXO_fi]-[MDM2i]	0	404
[FOXO_fi]-[CK1_fi]	0	450
[FOXO_fi]-[ITCHi]	0	250
[FOXO_fi]-[TP53i]	0	450
[FOXO_fi]-[NFKB_fi]	0	450
[FOXO_fi]-[IKBKBi]	0	396
[FOXO_fi]-[REL_fi]	0	450
[FOXO_fi]-[PIAS1i]	0	448
[FOXO_fi]-[AKT_fi]	0	373
[FOXO_fi]-[MAPK14i]	0	434
[FOXO_fi]-[CBPp300_ci]	0	410
[FOXO_fi]-[SKIi]	0	450
[FOXO_fi]-[PPM1Ai]	0	450
[FOXO_fi]-[ERK_fi]	0	261
[FOXO_fi]-[GSK3_fi]	0	450
[FOXO_fi]-[PPP1CAi]	0	450
[FOXO_fi]-[TAB_fi]	0	396
[FOXO_fi]-[MAP3K7i]	0	396
[FOXO_fi]-[SMAD4i]	0	450
[FOXO_fi]-[SMAD1i]	0	450
[FOXO_fi]-[SMAD5i]	0	450
[FOXO_fi]-[BMPR2i]	0	450
[FOXO_fi]-[ACVR1i]	0	450
[FOXO_fi]-[SRCi]	0	450
[FOXO_fi]-[SMAD3i]	0	450
[FOXO_fi]-[SHC1i]	0	415
[FOXO_fi]-[SMAD6i]	0	446
[FOXO_fi]-[TRAF6i]	0	424
[FOXO_fi]-[SMAD7i]	0	448
[FOXO_fi]-[SMURF1i]	0	429
[FOXO_fi]-[SMURF2i]	0	450
[FOXO_fi]-[SMAD2i]	0	397
[FOXO_fi]-[TGFBR2i]	0	450
[FOXO_fi]-[TGFBR1i]	0	450
[FOXO_fi]-[DVL_fi]	0	450
[FOXO_fi]-[DAAM1i]	0	450
[FOXO_fi]-[PARD6Ai]	0	450
[FOXO_fi]-[AP1_ci]	6	430
[FOXO_fi]-[MYCi]	0	392
[FOXO_fi]-[JUNi]	0	450
[FOXO_fi]-[ATF2i]	0	450
[FOXO_fi]-[FOSi]	0	450
[FOXO_fi]-[SRFi]	0	450
[FOXO_fi]-[PTENi]	0	450
[FOXO_fi]-[CFL_fi]	0	450
[FOXO_fi]-[LIMK1i]	0	450
[FOXO_fi]-[LIMK2i]	0	450
[FOXO_fi]-[CDC42i]	0	450
[FOXO_fi]-[ARHGAP24i]	0	450
[FOXO_fi]-[RAC_fi]	0	316
[FOXO_fi]-[TIAM1i]	0	450
[FOXO_fi]-[RHOAi]	0	450
[FOXO_fi]-[RND3i]	0	450
[FOXO_fi]-[CASP3i]	0	450
[FOXO_fi]-[JNK_fi]	0	250
[FOXO_fi]-[MAP2K7i]	0	450
[FOXO_fi]-[MAPK8IP3i]	0	450
[FOXO_fi]-[ROCK1i]	0	450
[FOXO_fi]-[Prosurvivali]	0	450
[FOXO_fi]-[Antisurvivali]	0	450
[PTEN_gi]-[CASP8i]	0	450
[PTEN_gi]-[IRS1i]	0	450
[PTEN_gi]-[CHUKi]	3	342
[PTEN_gi]-[GAB_fi]	0	415
[PTEN_gi]-[PTPN11i]	0	390
[PTEN_gi]-[GRAP2i]	0	450
[PTEN_gi]-[MAP3K11i]	0	450
[PTEN_gi]-[MAP3K4i]	0	450
[PTEN_gi]-[MAP2K4i]	0	348
[PTEN_gi]-[DUSP1i]	0	428
[PTEN_gi]-[MAP3K5i]	0	450
[PTEN_gi]-[MAP2K3i]	0	450
[PTEN_gi]-[DUSP6i]	0	352
[PTEN_gi]-[RAF_fi]	0	300
[PTEN_gi]-[KRASi]	0	311
[PTEN_gi]-[RTPK_fi]	0	419
[PTEN_gi]-[SOS1i]	0	426
[PTEN_gi]-[GRB2i]	0	415
[PTEN_gi]-[PLCG1i]	0	450
[PTEN_gi]-[PTPN6i]	0	450
[PTEN_gi]-[SYKi]	0	450
[PTEN_gi]-[CASP9i]	0	450
[PTEN_gi]-[PDPK1i]	0	448
[PTEN_gi]-[ILKi]	0	450
[PTEN_gi]-[PAK1i]	0	450
[PTEN_gi]-[MEK_fi]	0	258
[PTEN_gi]-[SOCS1_gi]	0	443
[PTEN_gi]-[mTORC1_ci]	0	309
[PTEN_gi]-[PRKCDi]	0	437
[PTEN_gi]-[PLK1i]	0	428
[PTEN_gi]-[MAPKAPK2i]	0	448
[PTEN_gi]-[IRAK1i]	0	435
[PTEN_gi]-[ISGF3_ci]	0	450
[PTEN_gi]-[SOCS1i]	0	443
[PTEN_gi]-[STAT3i]	0	450
[PTEN_gi]-[STAT1i]	0	443
[PTEN_gi]-[STAT2i]	0	450
[PTEN_gi]-[JAK_fi]	0	450
[PTEN_gi]-[AXIN1i]	0	405
[PTEN_gi]-[MDM2i]	0	404
[PTEN_gi]-[CK1_fi]	0	450
[PTEN_gi]-[ITCHi]	0	250
[PTEN_gi]-[TP53i]	0	450
[PTEN_gi]-[NFKB_fi]	0	450
[PTEN_gi]-[IKBKBi]	0	396
[PTEN_gi]-[REL_fi]	0	450
[PTEN_gi]-[PIAS1i]	0	448
[PTEN_gi]-[AKT_fi]	0	373
[PTEN_gi]-[MAPK14i]	0	434
[PTEN_gi]-[CBPp300_ci]	0	410
[PTEN_gi]-[SKIi]	0	450
[PTEN_gi]-[PPM1Ai]	0	450
[PTEN_gi]-[ERK_fi]	0	261
[PTEN_gi]-[GSK3_fi]	0	450
[PTEN_gi]-[PPP1CAi]	0	450
[PTEN_gi]-[TAB_fi]	0	396
[PTEN_gi]-[MAP3K7i]	0	396
[PTEN_gi]-[SMAD4i]	0	450
[PTEN_gi]-[SMAD1i]	0	450
[PTEN_gi]-[SMAD5i]	0	450
[PTEN_gi]-[BMPR2i]	0	450
[PTEN_gi]-[ACVR1i]	0	450
[PTEN_gi]-[SRCi]	0	450
[PTEN_gi]-[SMAD3i]	0	450
[PTEN_gi]-[SHC1i]	0	415
[PTEN_gi]-[SMAD6i]	0	446
[PTEN_gi]-[TRAF6i]	0	424
[PTEN_gi]-[SMAD7i]	0	448
[PTEN_gi]-[SMURF1i]	0	429
[PTEN_gi]-[SMURF2i]	0	450
[PTEN_gi]-[SMAD2i]	0	397
[PTEN_gi]-[TGFBR2i]	0	450
[PTEN_gi]-[TGFBR1i]	0	450
[PTEN_gi]-[DVL_fi]	0	450
[PTEN_gi]-[DAAM1i]	0	450
[PTEN_gi]-[PARD6Ai]	0	450
[PTEN_gi]-[AP1_ci]	0	436
[PTEN_gi]-[MYCi]	0	392
[PTEN_gi]-[JUNi]	0	450
[PTEN_gi]-[ATF2i]	0	450
[PTEN_gi]-[FOSi]	0	450
[PTEN_gi]-[SRFi]	0	450
[PTEN_gi]-[PTENi]	0	450
[PTEN_gi]-[CFL_fi]	0	450
[PTEN_gi]-[LIMK1i]	0	450
[PTEN_gi]-[LIMK2i]	0	450
[PTEN_gi]-[CDC42i]	0	450
[PTEN_gi]-[ARHGAP24i]	0	450
[PTEN_gi]-[RAC_fi]	0	316
[PTEN_gi]-[TIAM1i]	0	450
[PTEN_gi]-[RHOAi]	0	450
[PTEN_gi]-[RND3i]	0	450
[PTEN_gi]-[CASP3i]	0	450
[PTEN_gi]-[JNK_fi]	0	250
[PTEN_gi]-[MAP2K7i]	0	450
[PTEN_gi]-[MAPK8IP3i]	0	450
[PTEN_gi]-[ROCK1i]	0	450
[PTEN_gi]-[Prosurvivali]	0	450
[PTEN_gi]-[Antisurvivali]	0	450
[CASP8i]-[IRS1i]	0	450
[CASP8i]-[CHUKi]	0	349
[CASP8i]-[GAB_fi]	0	415
[CASP8i]-[PTPN11i]	0	390
[CASP8i]-[GRAP2i]	0	450
[CASP8i]-[MAP3K11i]	0	450
[CASP8i]-[MAP3K4i]	0	450
[CASP8i]-[MAP2K4i]	0	348
[CASP8i]-[DUSP1i]	0	428
[CASP8i]-[MAP3K5i]	0	450
[CASP8i]-[MAP2K3i]	0	450
[CASP8i]-[DUSP6i]	0	352
[CASP8i]-[RAF_fi]	0	300
[CASP8i]-[KRASi]	0	311
[CASP8i]-[RTPK_fi]	0	419
[CASP8i]-[SOS1i]	0	426
[CASP8i]-[GRB2i]	0	415
[CASP8i]-[PLCG1i]	0	450
[CASP8i]-[PTPN6i]	0	450
[CASP8i]-[SYKi]	0	450
[CASP8i]-[CASP9i]	0	450
[CASP8i]-[PDPK1i]	0	448
[CASP8i]-[ILKi]	0	450
[CASP8i]-[PAK1i]	0	450
[CASP8i]-[MEK_fi]	0	258
[CASP8i]-[SOCS1_gi]	0	443
[CASP8i]-[mTORC1_ci]	0	309
[CASP8i]-[PRKCDi]	0	437
[CASP8i]-[PLK1i]	0	428
[CASP8i]-[MAPKAPK2i]	0	448
[CASP8i]-[IRAK1i]	0	435
[CASP8i]-[ISGF3_ci]	0	450
[CASP8i]-[SOCS1i]	0	443
[CASP8i]-[STAT3i]	0	450
[CASP8i]-[STAT1i]	0	443
[CASP8i]-[STAT2i]	0	450
[CASP8i]-[JAK_fi]	0	450
[CASP8i]-[AXIN1i]	0	405
[CASP8i]-[MDM2i]	0	404
[CASP8i]-[CK1_fi]	0	450
[CASP8i]-[ITCHi]	0	250
[CASP8i]-[TP53i]	0	450
[CASP8i]-[NFKB_fi]	0	450
[CASP8i]-[IKBKBi]	0	396
[CASP8i]-[REL_fi]	0	450
[CASP8i]-[PIAS1i]	0	448
[CASP8i]-[AKT_fi]	0	373
[CASP8i]-[MAPK14i]	0	434
[CASP8i]-[CBPp300_ci]	0	410
[CASP8i]-[SKIi]	0	450
[CASP8i]-[PPM1Ai]	0	450
[CASP8i]-[ERK_fi]	0	261
[CASP8i]-[GSK3_fi]	0	450
[CASP8i]-[PPP1CAi]	0	450
[CASP8i]-[TAB_fi]	0	396
[CASP8i]-[MAP3K7i]	0	396
[CASP8i]-[SMAD4i]	0	450
[CASP8i]-[SMAD1i]	0	450
[CASP8i]-[SMAD5i]	0	450
[CASP8i]-[BMPR2i]	0	450
[CASP8i]-[ACVR1i]	0	450
[CASP8i]-[SRCi]	0	450
[CASP8i]-[SMAD3i]	0	450
[CASP8i]-[SHC1i]	0	415
[CASP8i]-[SMAD6i]	0	446
[CASP8i]-[TRAF6i]	0	424
[CASP8i]-[SMAD7i]	0	448
[CASP8i]-[SMURF1i]	0	429
[CASP8i]-[SMURF2i]	0	450
[CASP8i]-[SMAD2i]	0	397
[CASP8i]-[TGFBR2i]	0	450
[CASP8i]-[TGFBR1i]	0	450
[CASP8i]-[DVL_fi]	0	450
[CASP8i]-[DAAM1i]	0	450
[CASP8i]-[PARD6Ai]	0	450
[CASP8i]-[AP1_ci]	0	436
[CASP8i]-[MYCi]	0	392
[CASP8i]-[JUNi]	0	450
[CASP8i]-[ATF2i]	0	450
[CASP8i]-[FOSi]	0	450
[CASP8i]-[SRFi]	0	450
[CASP8i]-[PTENi]	0	450
[CASP8i]-[CFL_fi]	0	450
[CASP8i]-[LIMK1i]	0	450
[CASP8i]-[LIMK2i]	0	450
[CASP8i]-[CDC42i]	0	450
[CASP8i]-[ARHGAP24i]	0	450
[CASP8i]-[RAC_fi]	0	314
[CASP8i]-[TIAM1i]	0	450
[CASP8i]-[RHOAi]	0	450
[CASP8i]-[RND3i]	0	450
[CASP8i]-[CASP3i]	0	450
[CASP8i]-[JNK_fi]	0	250
[CASP8i]-[MAP2K7i]	0	450
[CASP8i]-[MAPK8IP3i]	0	450
[CASP8i]-[ROCK1i]	0	450
[CASP8i]-[Prosurvivali]	0	450
[CASP8i]-[Antisurvivali]	0	450
[IRS1i]-[CHUKi]	0	349
[IRS1i]-[GAB_fi]	0	415
[IRS1i]-[PTPN11i]	0	390
[IRS1i]-[GRAP2i]	0	450
[IRS1i]-[MAP3K11i]	0	450
[IRS1i]-[MAP3K4i]	0	450
[IRS1i]-[MAP2K4i]	0	348
[IRS1i]-[DUSP1i]	0	428
[IRS1i]-[MAP3K5i]	0	450
[IRS1i]-[MAP2K3i]	0	450
[IRS1i]-[DUSP6i]	0	352
[IRS1i]-[RAF_fi]	0	300
[IRS1i]-[KRASi]	0	311
[IRS1i]-[RTPK_fi]	0	419
[IRS1i]-[SOS1i]	0	426
[IRS1i]-[GRB2i]	0	415
[IRS1i]-[PLCG1i]	0	450
[IRS1i]-[PTPN6i]	0	450
[IRS1i]-[SYKi]	0	450
[IRS1i]-[CASP9i]	0	450
[IRS1i]-[PDPK1i]	0	448
[IRS1i]-[ILKi]	0	450
[IRS1i]-[PAK1i]	0	450
[IRS1i]-[MEK_fi]	0	258
[IRS1i]-[SOCS1_gi]	0	443
[IRS1i]-[mTORC1_ci]	0	309
[IRS1i]-[PRKCDi]	0	437
[IRS1i]-[PLK1i]	0	428
[IRS1i]-[MAPKAPK2i]	0	448
[IRS1i]-[IRAK1i]	0	435
[IRS1i]-[ISGF3_ci]	0	450
[IRS1i]-[SOCS1i]	0	443
[IRS1i]-[STAT3i]	0	450
[IRS1i]-[STAT1i]	0	443
[IRS1i]-[STAT2i]	0	450
[IRS1i]-[JAK_fi]	0	450
[IRS1i]-[AXIN1i]	0	405
[IRS1i]-[MDM2i]	0	404
[IRS1i]-[CK1_fi]	0	450
[IRS1i]-[ITCHi]	0	250
[IRS1i]-[TP53i]	0	450
[IRS1i]-[NFKB_fi]	0	450
[IRS1i]-[IKBKBi]	0	396
[IRS1i]-[REL_fi]	0	450
[IRS1i]-[PIAS1i]	0	448
[IRS1i]-[AKT_fi]	0	373
[IRS1i]-[MAPK14i]	0	434
[IRS1i]-[CBPp300_ci]	0	410
[IRS1i]-[SKIi]	0	450
[IRS1i]-[PPM1Ai]	0	450
[IRS1i]-[ERK_fi]	0	261
[IRS1i]-[GSK3_fi]	0	450
[IRS1i]-[PPP1CAi]	0	450
[IRS1i]-[TAB_fi]	0	396
[IRS1i]-[MAP3K7i]	0	396
[IRS1i]-[SMAD4i]	0	450
[IRS1i]-[SMAD1i]	0	450
[IRS1i]-[SMAD5i]	0	450
[IRS1i]-[BMPR2i]	0	450
[IRS1i]-[ACVR1i]	0	450
[IRS1i]-[SRCi]	0	450
[IRS1i]-[SMAD3i]	0	450
[IRS1i]-[SHC1i]	0	415
[IRS1i]-[SMAD6i]	0	446
[IRS1i]-[TRAF6i]	0	424
[IRS1i]-[SMAD7i]	0	448
[IRS1i]-[SMURF1i]	0	429
[IRS1i]-[SMURF2i]	0	450
[IRS1i]-[SMAD2i]	0	397
[IRS1i]-[TGFBR2i]	0	450
[IRS1i]-[TGFBR1i]	0	450
[IRS1i]-[DVL_fi]	0	450
[IRS1i]-[DAAM1i]	0	450
[IRS1i]-[PARD6Ai]	0	450
[IRS1i]-[AP1_ci]	0	436
[IRS1i]-[MYCi]	0	392
[IRS1i]-[JUNi]	0	450
[IRS1i]-[ATF2i]	0	450
[IRS1i]-[FOSi]	0	450
[IRS1i]-[SRFi]	0	450
[IRS1i]-[PTENi]	0	450
[IRS1i]-[CFL_fi]	0	450
[IRS1i]-[LIMK1i]	0	450
[IRS1i]-[LIMK2i]	0	450
[IRS1i]-[CDC42i]	0	450
[IRS1i]-[ARHGAP24i]	0	450
[IRS1i]-[RAC_fi]	0	316
[IRS1i]-[TIAM1i]	0	450
[IRS1i]-[RHOAi]	0	450
[IRS1i]-[RND3i]	0	450
[IRS1i]-[CASP3i]	0	450
[IRS1i]-[JNK_fi]	0	250
[IRS1i]-[MAP2K7i]	0	450
[IRS1i]-[MAPK8IP3i]	0	450
