Perturbation	Synergies	Non-synergies
[GRAP2i]-[MSK_fi]	0	53
[GRAP2i]-[MAP2K3i]	0	150
[GRAP2i]-[MAP3K5i]	0	150
[GRAP2i]-[PDPK1i]	0	82
[GRAP2i]-[ERK_fi]	0	53
[GRAP2i]-[MMP_fi]	0	134
[GRAP2i]-[RTPK_gi]	0	150
[GRAP2i]-[MEK_fi]	0	53
[GRAP2i]-[RAF_fi]	0	136
[GRAP2i]-[MAP3K8i]	0	111
[GRAP2i]-[RTPK_fi]	0	134
[GRAP2i]-[PTENi]	0	150
[GRAP2i]-[PTEN_gi]	0	150
[GRAP2i]-[GSK3_fi]	0	150
[GRAP2i]-[SHC1i]	0	111
[GRAP2i]-[GRB2i]	0	111
[GRAP2i]-[DUSP6i]	0	126
[GRAP2i]-[SOS1i]	0	139
[GRAP2i]-[PTPN11i]	0	149
[GRAP2i]-[GAB_fi]	0	144
[GRAP2i]-[KRASi]	0	131
[GRAP2i]-[RHEBi]	0	150
[GRAP2i]-[IKBKBi]	0	111
[GRAP2i]-[mTORC1_ci]	0	123
[GRAP2i]-[AKT1S1i]	0	150
[GRAP2i]-[PIK3CAi]	0	117
[GRAP2i]-[IRS1i]	0	150
[GRAP2i]-[TP53i]	0	150
[GRAP2i]-[EGR1i]	0	150
[GRAP2i]-[LRP_fi]	0	126
[GRAP2i]-[MDM2i]	0	143
[GRAP2i]-[MDM2_gi]	0	150
[GRAP2i]-[NFKB_fi]	0	150
[GRAP2i]-[BAXi]	0	150
[GRAP2i]-[BCL2i]	0	150
[GRAP2i]-[BADi]	0	150
[GRAP2i]-[CYCSi]	0	150
[GRAP2i]-[CFLARi]	0	150
[GRAP2i]-[ITCHi]	0	150
[GRAP2i]-[JNK_fi]	0	150
[GRAP2i]-[SFRP1i]	0	150
[GRAP2i]-[SFRP1_gi]	0	150
[GRAP2i]-[DKK_fi]	0	150
[GRAP2i]-[DKK_gi]	0	150
[GRAP2i]-[AXIN1i]	0	150
[GRAP2i]-[CK1_fi]	0	150
[GRAP2i]-[CHUKi]	0	114
[GRAP2i]-[BTRCi]	0	150
[GRAP2i]-[CTNNB1i]	0	89
[GRAP2i]-[LEFi]	0	134
[GRAP2i]-[Antisurvivali]	0	150
[GRAP2i]-[Prosurvivali]	0	150
[TAB_fi]-[MAPK14i]	0	128
[TAB_fi]-[MAP2K7i]	0	135
[TAB_fi]-[MAP2K4i]	0	82
[TAB_fi]-[DUSP1i]	0	127
[TAB_fi]-[MSK_fi]	0	53
[TAB_fi]-[MAP2K3i]	0	135
[TAB_fi]-[MAP3K5i]	0	135
[TAB_fi]-[PDPK1i]	55	20
[TAB_fi]-[ERK_fi]	0	53
[TAB_fi]-[MMP_fi]	0	110
[TAB_fi]-[RTPK_gi]	0	135
[TAB_fi]-[MEK_fi]	0	53
[TAB_fi]-[RAF_fi]	0	87
[TAB_fi]-[MAP3K8i]	0	111
[TAB_fi]-[RTPK_fi]	5	110
[TAB_fi]-[PTENi]	0	135
[TAB_fi]-[PTEN_gi]	0	135
[TAB_fi]-[GSK3_fi]	0	135
[TAB_fi]-[SHC1i]	16	59
[TAB_fi]-[GRB2i]	16	59
[TAB_fi]-[DUSP6i]	0	111
[TAB_fi]-[SOS1i]	3	115
[TAB_fi]-[PTPN11i]	0	125
[TAB_fi]-[GAB_fi]	7	117
[TAB_fi]-[KRASi]	3	80
[TAB_fi]-[RHEBi]	0	135
[TAB_fi]-[IKBKBi]	0	111
[TAB_fi]-[mTORC1_ci]	0	108
[TAB_fi]-[AKT1S1i]	0	135
[TAB_fi]-[PIK3CAi]	34	72
[TAB_fi]-[IRS1i]	0	135
[TAB_fi]-[TP53i]	0	135
[TAB_fi]-[EGR1i]	0	135
[TAB_fi]-[LRP_fi]	0	113
[TAB_fi]-[MDM2i]	0	129
[TAB_fi]-[MDM2_gi]	0	135
[TAB_fi]-[NFKB_fi]	0	135
[TAB_fi]-[BAXi]	0	135
[TAB_fi]-[BCL2i]	0	135
[TAB_fi]-[BADi]	0	135
[TAB_fi]-[CYCSi]	0	135
[TAB_fi]-[CFLARi]	0	135
[TAB_fi]-[ITCHi]	0	135
[TAB_fi]-[JNK_fi]	0	135
[TAB_fi]-[SFRP1i]	0	135
[TAB_fi]-[SFRP1_gi]	0	135
[TAB_fi]-[DKK_fi]	0	135
[TAB_fi]-[DKK_gi]	0	135
[TAB_fi]-[AXIN1i]	0	135
[TAB_fi]-[CK1_fi]	0	135
[TAB_fi]-[CHUKi]	0	103
[TAB_fi]-[BTRCi]	0	135
[TAB_fi]-[CTNNB1i]	0	73
[TAB_fi]-[LEFi]	0	110
[TAB_fi]-[Antisurvivali]	0	135
[TAB_fi]-[Prosurvivali]	0	135
[MAPK14i]-[MAP2K7i]	0	143
[MAPK14i]-[MAP2K4i]	0	97
[MAPK14i]-[DUSP1i]	3	117
[MAPK14i]-[MSK_fi]	6	40
[MAPK14i]-[MAP2K3i]	0	143
[MAPK14i]-[MAP3K5i]	0	143
[MAPK14i]-[PDPK1i]	3	79
[MAPK14i]-[ERK_fi]	8	38
[MAPK14i]-[MMP_fi]	0	129
[MAPK14i]-[RTPK_gi]	0	143
[MAPK14i]-[MEK_fi]	6	38
[MAPK14i]-[RAF_fi]	0	131
[MAPK14i]-[MAP3K8i]	0	95
[MAPK14i]-[RTPK_fi]	0	129
[MAPK14i]-[PTENi]	0	143
[MAPK14i]-[PTEN_gi]	0	143
[MAPK14i]-[GSK3_fi]	0	143
[MAPK14i]-[SHC1i]	0	110
[MAPK14i]-[GRB2i]	0	110
[MAPK14i]-[DUSP6i]	1	119
[MAPK14i]-[SOS1i]	2	132
[MAPK14i]-[PTPN11i]	0	142
[MAPK14i]-[GAB_fi]	0	134
[MAPK14i]-[KRASi]	2	124
[MAPK14i]-[RHEBi]	0	142
[MAPK14i]-[IKBKBi]	0	95
[MAPK14i]-[mTORC1_ci]	0	118
[MAPK14i]-[AKT1S1i]	9	134
[MAPK14i]-[PIK3CAi]	2	103
[MAPK14i]-[IRS1i]	0	143
[MAPK14i]-[TP53i]	0	143
[MAPK14i]-[EGR1i]	0	143
[MAPK14i]-[LRP_fi]	9	109
[MAPK14i]-[MDM2i]	0	136
[MAPK14i]-[MDM2_gi]	0	143
[MAPK14i]-[NFKB_fi]	0	143
[MAPK14i]-[BAXi]	0	143
[MAPK14i]-[BCL2i]	16	127
[MAPK14i]-[BADi]	0	143
[MAPK14i]-[CYCSi]	0	143
[MAPK14i]-[CFLARi]	10	133
[MAPK14i]-[ITCHi]	0	143
[MAPK14i]-[JNK_fi]	3	140
[MAPK14i]-[SFRP1i]	0	143
[MAPK14i]-[SFRP1_gi]	0	143
[MAPK14i]-[DKK_fi]	0	143
[MAPK14i]-[DKK_gi]	0	143
[MAPK14i]-[AXIN1i]	0	143
[MAPK14i]-[CK1_fi]	0	143
[MAPK14i]-[CHUKi]	3	98
[MAPK14i]-[BTRCi]	0	143
[MAPK14i]-[CTNNB1i]	9	69
[MAPK14i]-[LEFi]	0	129
[MAPK14i]-[Antisurvivali]	0	143
[MAPK14i]-[Prosurvivali]	0	143
[MAP2K7i]-[MAP2K4i]	0	97
[MAP2K7i]-[DUSP1i]	0	127
[MAP2K7i]-[MSK_fi]	0	53
[MAP2K7i]-[MAP2K3i]	0	150
[MAP2K7i]-[MAP3K5i]	0	150
[MAP2K7i]-[PDPK1i]	0	82
[MAP2K7i]-[ERK_fi]	0	53
[MAP2K7i]-[MMP_fi]	0	134
[MAP2K7i]-[RTPK_gi]	0	150
[MAP2K7i]-[MEK_fi]	0	53
[MAP2K7i]-[RAF_fi]	0	136
[MAP2K7i]-[MAP3K8i]	0	111
[MAP2K7i]-[RTPK_fi]	0	134
[MAP2K7i]-[PTENi]	0	150
[MAP2K7i]-[PTEN_gi]	0	150
[MAP2K7i]-[GSK3_fi]	0	150
[MAP2K7i]-[SHC1i]	0	111
[MAP2K7i]-[GRB2i]	0	111
[MAP2K7i]-[DUSP6i]	0	126
[MAP2K7i]-[SOS1i]	0	139
[MAP2K7i]-[PTPN11i]	0	149
[MAP2K7i]-[GAB_fi]	0	144
[MAP2K7i]-[KRASi]	0	131
[MAP2K7i]-[RHEBi]	0	150
[MAP2K7i]-[IKBKBi]	0	111
[MAP2K7i]-[mTORC1_ci]	0	123
[MAP2K7i]-[AKT1S1i]	0	150
[MAP2K7i]-[PIK3CAi]	0	117
[MAP2K7i]-[IRS1i]	0	150
[MAP2K7i]-[TP53i]	0	150
[MAP2K7i]-[EGR1i]	0	150
[MAP2K7i]-[LRP_fi]	0	126
[MAP2K7i]-[MDM2i]	0	143
[MAP2K7i]-[MDM2_gi]	0	150
[MAP2K7i]-[NFKB_fi]	0	150
[MAP2K7i]-[BAXi]	0	150
[MAP2K7i]-[BCL2i]	0	150
[MAP2K7i]-[BADi]	0	150
[MAP2K7i]-[CYCSi]	0	150
[MAP2K7i]-[CFLARi]	0	150
[MAP2K7i]-[ITCHi]	0	150
[MAP2K7i]-[JNK_fi]	0	150
[MAP2K7i]-[SFRP1i]	0	150
[MAP2K7i]-[SFRP1_gi]	0	150
[MAP2K7i]-[DKK_fi]	0	150
[MAP2K7i]-[DKK_gi]	0	150
[MAP2K7i]-[AXIN1i]	0	150
[MAP2K7i]-[CK1_fi]	0	150
[MAP2K7i]-[CHUKi]	0	114
[MAP2K7i]-[BTRCi]	0	150
[MAP2K7i]-[CTNNB1i]	0	89
[MAP2K7i]-[LEFi]	0	134
[MAP2K7i]-[Antisurvivali]	0	150
[MAP2K7i]-[Prosurvivali]	0	150
[MAP2K4i]-[DUSP1i]	0	0
[MAP2K4i]-[MSK_fi]	0	0
[MAP2K4i]-[MAP2K3i]	0	97
[MAP2K4i]-[MAP3K5i]	0	97
[MAP2K4i]-[PDPK1i]	0	62
[MAP2K4i]-[ERK_fi]	0	0
[MAP2K4i]-[MMP_fi]	0	90
[MAP2K4i]-[RTPK_gi]	0	97
[MAP2K4i]-[MEK_fi]	0	0
[MAP2K4i]-[RAF_fi]	0	97
[MAP2K4i]-[MAP3K8i]	0	61
[MAP2K4i]-[RTPK_fi]	0	90
[MAP2K4i]-[PTENi]	0	97
[MAP2K4i]-[PTEN_gi]	0	97
[MAP2K4i]-[GSK3_fi]	0	97
[MAP2K4i]-[SHC1i]	0	77
[MAP2K4i]-[GRB2i]	0	77
[MAP2K4i]-[DUSP6i]	0	97
[MAP2K4i]-[SOS1i]	0	92
[MAP2K4i]-[PTPN11i]	0	97
[MAP2K4i]-[GAB_fi]	0	92
[MAP2K4i]-[KRASi]	0	92
[MAP2K4i]-[RHEBi]	0	97
[MAP2K4i]-[IKBKBi]	0	61
[MAP2K4i]-[mTORC1_ci]	0	97
[MAP2K4i]-[AKT1S1i]	0	97
[MAP2K4i]-[PIK3CAi]	0	77
[MAP2K4i]-[IRS1i]	0	97
[MAP2K4i]-[TP53i]	0	97
[MAP2K4i]-[EGR1i]	0	97
[MAP2K4i]-[LRP_fi]	0	84
[MAP2K4i]-[MDM2i]	0	93
[MAP2K4i]-[MDM2_gi]	0	97
[MAP2K4i]-[NFKB_fi]	0	97
[MAP2K4i]-[BAXi]	0	97
[MAP2K4i]-[BCL2i]	0	97
[MAP2K4i]-[BADi]	0	97
[MAP2K4i]-[CYCSi]	0	97
[MAP2K4i]-[CFLARi]	0	97
[MAP2K4i]-[ITCHi]	0	97
[MAP2K4i]-[JNK_fi]	0	97
[MAP2K4i]-[SFRP1i]	0	97
[MAP2K4i]-[SFRP1_gi]	0	97
[MAP2K4i]-[DKK_fi]	0	97
[MAP2K4i]-[DKK_gi]	0	97
[MAP2K4i]-[AXIN1i]	0	97
[MAP2K4i]-[CK1_fi]	0	97
[MAP2K4i]-[CHUKi]	0	77
[MAP2K4i]-[BTRCi]	0	97
[MAP2K4i]-[CTNNB1i]	0	62
[MAP2K4i]-[LEFi]	0	90
[MAP2K4i]-[Antisurvivali]	0	97
[MAP2K4i]-[Prosurvivali]	0	97
[DUSP1i]-[MSK_fi]	0	53
[DUSP1i]-[MAP2K3i]	0	127
[DUSP1i]-[MAP3K5i]	0	127
[DUSP1i]-[PDPK1i]	54	14
[DUSP1i]-[ERK_fi]	0	53
[DUSP1i]-[MMP_fi]	0	102
[DUSP1i]-[RTPK_gi]	0	127
[DUSP1i]-[MEK_fi]	0	53
[DUSP1i]-[RAF_fi]	0	69
[DUSP1i]-[MAP3K8i]	0	111
[DUSP1i]-[RTPK_fi]	4	102
[DUSP1i]-[PTENi]	0	127
[DUSP1i]-[PTEN_gi]	0	127
[DUSP1i]-[GSK3_fi]	0	127
[DUSP1i]-[SHC1i]	11	51
[DUSP1i]-[GRB2i]	11	51
[DUSP1i]-[DUSP6i]	4	99
[DUSP1i]-[SOS1i]	2	106
[DUSP1i]-[PTPN11i]	0	113
[DUSP1i]-[GAB_fi]	4	110
[DUSP1i]-[KRASi]	2	66
[DUSP1i]-[RHEBi]	0	127
[DUSP1i]-[IKBKBi]	0	111
[DUSP1i]-[mTORC1_ci]	0	100
[DUSP1i]-[AKT1S1i]	0	127
[DUSP1i]-[PIK3CAi]	30	68
[DUSP1i]-[IRS1i]	0	127
[DUSP1i]-[TP53i]	0	127
[DUSP1i]-[EGR1i]	0	127
[DUSP1i]-[LRP_fi]	7	99
[DUSP1i]-[MDM2i]	42	69
[DUSP1i]-[MDM2_gi]	0	127
[DUSP1i]-[NFKB_fi]	0	127
[DUSP1i]-[BAXi]	0	127
[DUSP1i]-[BCL2i]	43	84
[DUSP1i]-[BADi]	0	127
[DUSP1i]-[CYCSi]	0	127
[DUSP1i]-[CFLARi]	9	118
[DUSP1i]-[ITCHi]	0	127
[DUSP1i]-[JNK_fi]	0	127
[DUSP1i]-[SFRP1i]	0	127
[DUSP1i]-[SFRP1_gi]	0	127
[DUSP1i]-[DKK_fi]	0	127
[DUSP1i]-[DKK_gi]	0	127
[DUSP1i]-[AXIN1i]	0	127
[DUSP1i]-[CK1_fi]	0	127
[DUSP1i]-[CHUKi]	0	96
[DUSP1i]-[BTRCi]	0	127
[DUSP1i]-[CTNNB1i]	0	67
[DUSP1i]-[LEFi]	0	102
[DUSP1i]-[Antisurvivali]	0	127
[DUSP1i]-[Prosurvivali]	0	127
[MSK_fi]-[MAP2K3i]	0	53
[MSK_fi]-[MAP3K5i]	0	53
[MSK_fi]-[PDPK1i]	0	16
[MSK_fi]-[ERK_fi]	0	53
[MSK_fi]-[MMP_fi]	0	44
[MSK_fi]-[RTPK_gi]	0	53
[MSK_fi]-[MEK_fi]	0	53
[MSK_fi]-[RAF_fi]	0	39
[MSK_fi]-[MAP3K8i]	0	50
[MSK_fi]-[RTPK_fi]	0	44
[MSK_fi]-[PTENi]	0	53
[MSK_fi]-[PTEN_gi]	0	53
[MSK_fi]-[GSK3_fi]	0	53
[MSK_fi]-[SHC1i]	0	34
[MSK_fi]-[GRB2i]	0	34
[MSK_fi]-[DUSP6i]	0	29
[MSK_fi]-[SOS1i]	0	47
[MSK_fi]-[PTPN11i]	0	52
[MSK_fi]-[GAB_fi]	0	52
[MSK_fi]-[KRASi]	0	39
[MSK_fi]-[RHEBi]	0	53
[MSK_fi]-[IKBKBi]	0	50
[MSK_fi]-[mTORC1_ci]	0	26
[MSK_fi]-[AKT1S1i]	0	53
[MSK_fi]-[PIK3CAi]	0	39
[MSK_fi]-[IRS1i]	0	53
[MSK_fi]-[TP53i]	0	53
[MSK_fi]-[EGR1i]	0	53
[MSK_fi]-[LRP_fi]	0	42
[MSK_fi]-[MDM2i]	0	50
[MSK_fi]-[MDM2_gi]	0	53
[MSK_fi]-[NFKB_fi]	0	53
[MSK_fi]-[BAXi]	0	53
[MSK_fi]-[BCL2i]	0	53
[MSK_fi]-[BADi]	0	53
[MSK_fi]-[CYCSi]	0	53
[MSK_fi]-[CFLARi]	0	53
[MSK_fi]-[ITCHi]	0	53
[MSK_fi]-[JNK_fi]	0	53
[MSK_fi]-[SFRP1i]	0	53
[MSK_fi]-[SFRP1_gi]	0	53
[MSK_fi]-[DKK_fi]	0	53
[MSK_fi]-[DKK_gi]	0	53
[MSK_fi]-[AXIN1i]	0	53
[MSK_fi]-[CK1_fi]	0	53
[MSK_fi]-[CHUKi]	0	37
[MSK_fi]-[BTRCi]	0	53
[MSK_fi]-[CTNNB1i]	0	26
[MSK_fi]-[LEFi]	0	44
[MSK_fi]-[Antisurvivali]	0	53
[MSK_fi]-[Prosurvivali]	0	53
[MAP2K3i]-[MAP3K5i]	0	150
[MAP2K3i]-[PDPK1i]	0	81
[MAP2K3i]-[ERK_fi]	0	53
[MAP2K3i]-[MMP_fi]	0	134
[MAP2K3i]-[RTPK_gi]	0	150
[MAP2K3i]-[MEK_fi]	0	53
[MAP2K3i]-[RAF_fi]	0	136
[MAP2K3i]-[MAP3K8i]	0	111
[MAP2K3i]-[RTPK_fi]	0	134
[MAP2K3i]-[PTENi]	0	150
[MAP2K3i]-[PTEN_gi]	0	150
[MAP2K3i]-[GSK3_fi]	0	150
[MAP2K3i]-[SHC1i]	0	111
[MAP2K3i]-[GRB2i]	0	111
[MAP2K3i]-[DUSP6i]	0	126
[MAP2K3i]-[SOS1i]	0	139
[MAP2K3i]-[PTPN11i]	0	149
[MAP2K3i]-[GAB_fi]	0	144
[MAP2K3i]-[KRASi]	0	131
[MAP2K3i]-[RHEBi]	0	150
[MAP2K3i]-[IKBKBi]	0	111
[MAP2K3i]-[mTORC1_ci]	0	123
[MAP2K3i]-[AKT1S1i]	0	150
[MAP2K3i]-[PIK3CAi]	0	117
[MAP2K3i]-[IRS1i]	0	150
[MAP2K3i]-[TP53i]	0	150
[MAP2K3i]-[EGR1i]	0	150
[MAP2K3i]-[LRP_fi]	0	126
[MAP2K3i]-[MDM2i]	0	143
[MAP2K3i]-[MDM2_gi]	0	150
[MAP2K3i]-[NFKB_fi]	0	150
[MAP2K3i]-[BAXi]	0	150
[MAP2K3i]-[BCL2i]	0	150
[MAP2K3i]-[BADi]	0	150
[MAP2K3i]-[CYCSi]	0	150
[MAP2K3i]-[CFLARi]	0	150
[MAP2K3i]-[ITCHi]	0	150
[MAP2K3i]-[JNK_fi]	0	150
[MAP2K3i]-[SFRP1i]	0	150
[MAP2K3i]-[SFRP1_gi]	0	150
[MAP2K3i]-[DKK_fi]	0	150
[MAP2K3i]-[DKK_gi]	0	150
[MAP2K3i]-[AXIN1i]	0	150
[MAP2K3i]-[CK1_fi]	0	150
[MAP2K3i]-[CHUKi]	0	114
[MAP2K3i]-[BTRCi]	0	150
[MAP2K3i]-[CTNNB1i]	0	82
[MAP2K3i]-[LEFi]	0	134
[MAP2K3i]-[Antisurvivali]	0	150
[MAP2K3i]-[Prosurvivali]	0	150
[MAP3K5i]-[PDPK1i]	0	81
[MAP3K5i]-[ERK_fi]	0	53
[MAP3K5i]-[MMP_fi]	0	134
[MAP3K5i]-[RTPK_gi]	0	150
[MAP3K5i]-[MEK_fi]	0	53
[MAP3K5i]-[RAF_fi]	0	136
[MAP3K5i]-[MAP3K8i]	0	111
[MAP3K5i]-[RTPK_fi]	0	134
[MAP3K5i]-[PTENi]	0	150
[MAP3K5i]-[PTEN_gi]	0	150
[MAP3K5i]-[GSK3_fi]	0	150
[MAP3K5i]-[SHC1i]	0	111
[MAP3K5i]-[GRB2i]	0	111
[MAP3K5i]-[DUSP6i]	0	126
[MAP3K5i]-[SOS1i]	0	139
[MAP3K5i]-[PTPN11i]	0	149
[MAP3K5i]-[GAB_fi]	0	144
[MAP3K5i]-[KRASi]	0	131
[MAP3K5i]-[RHEBi]	0	150
[MAP3K5i]-[IKBKBi]	0	111
[MAP3K5i]-[mTORC1_ci]	0	123
[MAP3K5i]-[AKT1S1i]	0	150
[MAP3K5i]-[PIK3CAi]	0	117
[MAP3K5i]-[IRS1i]	0	150
[MAP3K5i]-[TP53i]	0	150
[MAP3K5i]-[EGR1i]	0	150
[MAP3K5i]-[LRP_fi]	0	126
[MAP3K5i]-[MDM2i]	0	143
[MAP3K5i]-[MDM2_gi]	0	150
[MAP3K5i]-[NFKB_fi]	0	150
[MAP3K5i]-[BAXi]	0	150
[MAP3K5i]-[BCL2i]	0	150
[MAP3K5i]-[BADi]	0	150
[MAP3K5i]-[CYCSi]	0	150
[MAP3K5i]-[CFLARi]	0	150
[MAP3K5i]-[ITCHi]	0	150
[MAP3K5i]-[JNK_fi]	0	150
[MAP3K5i]-[SFRP1i]	0	150
[MAP3K5i]-[SFRP1_gi]	0	150
[MAP3K5i]-[DKK_fi]	0	150
[MAP3K5i]-[DKK_gi]	0	150
[MAP3K5i]-[AXIN1i]	0	150
[MAP3K5i]-[CK1_fi]	0	150
[MAP3K5i]-[CHUKi]	0	114
[MAP3K5i]-[BTRCi]	0	150
[MAP3K5i]-[CTNNB1i]	0	82
[MAP3K5i]-[LEFi]	0	134
[MAP3K5i]-[Antisurvivali]	0	150
[MAP3K5i]-[Prosurvivali]	0	150
[PDPK1i]-[ERK_fi]	12	6
[PDPK1i]-[MMP_fi]	0	78
[PDPK1i]-[RTPK_gi]	0	81
[PDPK1i]-[MEK_fi]	10	6
[PDPK1i]-[RAF_fi]	0	77
[PDPK1i]-[MAP3K8i]	0	54
[PDPK1i]-[RTPK_fi]	0	78
[PDPK1i]-[PTENi]	0	82
[PDPK1i]-[PTEN_gi]	0	82
[PDPK1i]-[GSK3_fi]	0	82
[PDPK1i]-[SHC1i]	0	77
[PDPK1i]-[GRB2i]	0	77
[PDPK1i]-[DUSP6i]	0	77
[PDPK1i]-[SOS1i]	0	81
[PDPK1i]-[PTPN11i]	0	81
[PDPK1i]-[GAB_fi]	0	81
[PDPK1i]-[KRASi]	0	77
[PDPK1i]-[RHEBi]	0	76
[PDPK1i]-[IKBKBi]	0	51
[PDPK1i]-[mTORC1_ci]	0	77
[PDPK1i]-[AKT1S1i]	0	82
[PDPK1i]-[PIK3CAi]	0	82
[PDPK1i]-[IRS1i]	0	82
[PDPK1i]-[TP53i]	0	82
[PDPK1i]-[EGR1i]	0	82
[PDPK1i]-[LRP_fi]	69	9
[PDPK1i]-[MDM2i]	8	66
[PDPK1i]-[MDM2_gi]	11	64
[PDPK1i]-[NFKB_fi]	0	56
[PDPK1i]-[BAXi]	0	82
[PDPK1i]-[BCL2i]	20	62
[PDPK1i]-[BADi]	0	82
[PDPK1i]-[CYCSi]	0	82
[PDPK1i]-[CFLARi]	7	75
[PDPK1i]-[ITCHi]	0	82
[PDPK1i]-[JNK_fi]	0	82
[PDPK1i]-[SFRP1i]	0	82
[PDPK1i]-[SFRP1_gi]	0	82
[PDPK1i]-[DKK_fi]	0	82
[PDPK1i]-[DKK_gi]	0	82
[PDPK1i]-[AXIN1i]	0	82
[PDPK1i]-[CK1_fi]	0	82
[PDPK1i]-[CHUKi]	0	80
[PDPK1i]-[BTRCi]	0	82
[PDPK1i]-[CTNNB1i]	0	77
[PDPK1i]-[LEFi]	0	78
[PDPK1i]-[Antisurvivali]	0	82
[PDPK1i]-[Prosurvivali]	0	82
[ERK_fi]-[MMP_fi]	0	44
[ERK_fi]-[RTPK_gi]	0	53
[ERK_fi]-[MEK_fi]	0	53
[ERK_fi]-[RAF_fi]	0	39
[ERK_fi]-[MAP3K8i]	0	50
[ERK_fi]-[RTPK_fi]	0	44
[ERK_fi]-[PTENi]	0	53
[ERK_fi]-[PTEN_gi]	0	53
[ERK_fi]-[GSK3_fi]	0	53
[ERK_fi]-[SHC1i]	0	34
[ERK_fi]-[GRB2i]	0	34
[ERK_fi]-[DUSP6i]	0	29
[ERK_fi]-[SOS1i]	0	47
[ERK_fi]-[PTPN11i]	0	52
[ERK_fi]-[GAB_fi]	1	51
[ERK_fi]-[KRASi]	0	39
[ERK_fi]-[RHEBi]	0	53
[ERK_fi]-[IKBKBi]	0	50
[ERK_fi]-[mTORC1_ci]	0	26
[ERK_fi]-[AKT1S1i]	1	52
[ERK_fi]-[PIK3CAi]	8	32
[ERK_fi]-[IRS1i]	0	53
[ERK_fi]-[TP53i]	0	53
[ERK_fi]-[EGR1i]	0	53
[ERK_fi]-[LRP_fi]	2	40
[ERK_fi]-[MDM2i]	0	50
[ERK_fi]-[MDM2_gi]	0	53
[ERK_fi]-[NFKB_fi]	0	53
[ERK_fi]-[BAXi]	0	53
[ERK_fi]-[BCL2i]	0	53
[ERK_fi]-[BADi]	0	53
[ERK_fi]-[CYCSi]	0	53
[ERK_fi]-[CFLARi]	0	53
[ERK_fi]-[ITCHi]	0	53
[ERK_fi]-[JNK_fi]	0	53
[ERK_fi]-[SFRP1i]	0	53
[ERK_fi]-[SFRP1_gi]	0	53
[ERK_fi]-[DKK_fi]	0	53
[ERK_fi]-[DKK_gi]	0	53
[ERK_fi]-[AXIN1i]	0	53
[ERK_fi]-[CK1_fi]	0	53
[ERK_fi]-[CHUKi]	0	37
[ERK_fi]-[BTRCi]	0	53
[ERK_fi]-[CTNNB1i]	2	21
[ERK_fi]-[LEFi]	0	44
[ERK_fi]-[Antisurvivali]	0	53
[ERK_fi]-[Prosurvivali]	0	53
[MMP_fi]-[RTPK_gi]	0	134
[MMP_fi]-[MEK_fi]	0	44
[MMP_fi]-[RAF_fi]	0	128
[MMP_fi]-[MAP3K8i]	0	83
[MMP_fi]-[RTPK_fi]	0	134
[MMP_fi]-[PTENi]	0	134
[MMP_fi]-[PTEN_gi]	0	134
[MMP_fi]-[GSK3_fi]	0	134
[MMP_fi]-[SHC1i]	0	111
[MMP_fi]-[GRB2i]	0	111
[MMP_fi]-[DUSP6i]	0	110
[MMP_fi]-[SOS1i]	0	129
[MMP_fi]-[PTPN11i]	0	134
[MMP_fi]-[GAB_fi]	0	131
[MMP_fi]-[KRASi]	0	125
[MMP_fi]-[RHEBi]	0	134
[MMP_fi]-[IKBKBi]	0	83
[MMP_fi]-[mTORC1_ci]	0	107
[MMP_fi]-[AKT1S1i]	0	134
[MMP_fi]-[PIK3CAi]	0	109
[MMP_fi]-[IRS1i]	0	134
[MMP_fi]-[TP53i]	0	134
[MMP_fi]-[EGR1i]	0	134
[MMP_fi]-[LRP_fi]	9	102
[MMP_fi]-[MDM2i]	0	123
[MMP_fi]-[MDM2_gi]	0	134
[MMP_fi]-[NFKB_fi]	0	134
[MMP_fi]-[BAXi]	0	134
[MMP_fi]-[BCL2i]	2	132
[MMP_fi]-[BADi]	0	134
[MMP_fi]-[CYCSi]	0	134
[MMP_fi]-[CFLARi]	0	134
[MMP_fi]-[ITCHi]	0	134
[MMP_fi]-[JNK_fi]	0	134
[MMP_fi]-[SFRP1i]	0	134
[MMP_fi]-[SFRP1_gi]	0	134
[MMP_fi]-[DKK_fi]	0	134
[MMP_fi]-[DKK_gi]	0	134
[MMP_fi]-[AXIN1i]	0	134
[MMP_fi]-[CK1_fi]	0	134
[MMP_fi]-[CHUKi]	0	108
[MMP_fi]-[BTRCi]	0	134
[MMP_fi]-[CTNNB1i]	0	89
[MMP_fi]-[LEFi]	0	134
[MMP_fi]-[Antisurvivali]	0	134
[MMP_fi]-[Prosurvivali]	0	134
[RTPK_gi]-[MEK_fi]	0	53
[RTPK_gi]-[RAF_fi]	0	136
[RTPK_gi]-[MAP3K8i]	0	111
[RTPK_gi]-[RTPK_fi]	0	134
[RTPK_gi]-[PTENi]	0	150
[RTPK_gi]-[PTEN_gi]	0	150
[RTPK_gi]-[GSK3_fi]	0	150
[RTPK_gi]-[SHC1i]	0	111
[RTPK_gi]-[GRB2i]	0	111
[RTPK_gi]-[DUSP6i]	0	126
[RTPK_gi]-[SOS1i]	0	139
[RTPK_gi]-[PTPN11i]	0	149
[RTPK_gi]-[GAB_fi]	0	144
[RTPK_gi]-[KRASi]	0	131
[RTPK_gi]-[RHEBi]	0	150
[RTPK_gi]-[IKBKBi]	0	111
[RTPK_gi]-[mTORC1_ci]	0	123
